HotelName,MHID,WVitemID,NE_Code,CAitemID,TripadvisorLocationID
SunConnect Servatur Puerto Azul,uf842kf,122330,LPAAZUL,26425,287523
SunConnect Side Resort,4wjhgki,9327,AYTSIDR      ,9578,2009754
Sunny Hill,f9p5h37,10320,AYTHILL      ,14301,653851
Sunprime Alanya Beach,ajjtizp,126134,AYTSUOC,40344,1517236
Sunprime Atlantic View ,h7oncjt,107754,LPASUPR,8826,1055177
Sunprime Ayia Napa Suites,9n8h01m,125598,LCAIPSU,40441,3257274
Sunprime Beachfront,o1skvhy,143256,DLMSABE,72212,0
Sunprime C-Lounge,o61i1u8,185994,AYTSPCL,83276,0
Sunprime Coral Suites & Spa,afo1h6k,119971,TFSSUCO,8958,291596
Sunprime Dogan Side Beach,i5hn2w8,125353,AYTSUDO,40362,830814
Sunprime Kamala Beach,nLogciy,122133,HKTSUNP,19636,305885
Sunprime Miramare Beach,ao4f1g5,8044,RHOMIRA      ,41808,0
Sunprime Monsuau ,Lkcb1cw,186370,PMISUMO,83203,0
Sunprime Numa Beach,hobitk4,140559,AYTSATU,72213,0
Sunprime Oceanview,oyb9LL8,136987,TFSSUOV      ,97455,0
Sunprime Palma Beach,wh2aqt8,123491,PMISUPA,34135,1227853
Sunprime Platanias Beach,4rggu3u,126212,CHQAPSU,40467,278873
Sunprime Waterfront,pytg76t,139907,PMISUAX,61418,0
Sunrise,dh5fdyb,11254,DLMSUNR      ,71154,316845
Sunrise Nha Trang Beach Hotel & Spa,j4f04z0,13243,SGNSUNR,76068,530532
Sunset,wvj673x,9552,PVKSUNS      ,16089,1193805
Sunset Beach,ex3qxrw,9558,BJLSUNS      ,82219,316661
Sunset Beach Hotel,,9560,HCMBSUNS,60951,579215
Sunset Beach Resort,83yeks9,11276,HKTSUNB      ,8993,506882
Sunset Suites,7zkfyjd,9565,CHQSUSU      ,80804,665525
Sunshine,piy9qhu,9567,MJTSUNS      ,9253,0
Sunshine Rhodos,njbx0vd,101455,RHOSUNS,9296,669974
Sunway Hotel,mfyqam5,10345,AYTSUNW      ,61967,2723399
Sunway Hotel,,12622,HHANSUNW  ,75898,306162
Sunwing Alcudia Beach,tsLuc7q,119368,PMICPX1,9433,794457
Sunwing Arguineguín Seafront,pzovqna,119869,LPACPX1,8782,646131
Sunwing Bangtao Beach,6sfpd19,119870,HKTCPX1,4821,0
Sunwing Cala Bona Beach,nav25yf,119872,PMICPX2,9441,0
Sunwing Fañabé Beach,z9Lxfic,119873,TFSCPX1,8959,1166580
Sunwing Kallithea Beach,wes6fLm,119874,RHOCPX1,9272,1018761
Sunwing Kamala Beach,d0k8rfh,119921,HKTCPX2,4822,1593178
Sunwing Makrigialos Beach,roev3k4,119875,HERCPX1,9221,665529
Sunwing Sandy Bay Beach,iuLm53k,119876,LCACPX1,9043,1018665
Sunwing Side East Beach,g5xq90t,125883,AYTCPX2,40372,3651469
Surfing Colors,d7ngxqi,139619,FUESURF,61287,3225180
Surfing Playa,jsLkxjh,14740,PMISURF,9507,566338
Swastika Bungalows,,12624,HDPSSWAS  ,18083,609387
Swiss-Garden Hotel & Residences,sx2cthc,12626,HKULSWGA  ,15245,2145733
Swissotel Berlin,rz12i04,138362,HBERSWIS,58215,252106
Swissôtel Resort Phuket,dfL80ea,109600,HHKTKAGA,4769,1158510
Sympozjum,txs6jvk,139120,HKRKSYMP,84380,293371
Syrene ,pefbguv,121680,HNAPSYRE,15342,0
Tagomago,rLdkdoo,184527,IBZTAGO,97701,0
Tahiti Playa Hotel,wLup87e,195646,HBCNTAHI,98237,0
Tamaragua,7qoei7z,10900,LPATAMA      ,8848,1186821
Tamaran,yLqeihp,9663,LPATRAN      ,8849,498706
Tamarijn Aruba All Inclusive,yj09ned,119696,AUATAMA,64572,150690
Tamassa,8gcvy6s,108741,MRUTAMA,18075,736372
Tawana Bangkok,gcpukcz,10415,BKKTAWA      ,4705,305512
Tavistock,gfhf2v9,136066,HLONTAVI,42282,0
Taxiarhis,8eh81e6,108577,RHOTAXI,15301,2545159
Teidemar,je0kmLk,9686,TFSTEID      ,8975,295529
Tenerife Sur,4bntcjo,9694,TFSTSUR      ,8936,287002
Tenerife Ving,7r3e068,9696,TFSTENV      ,8976,483398
Terracotta Resort,f8oLmt9,107392,SGNTERR,75937,1095357
Thalassies Nouveau,a7kv3ct,184672,KVATHAN,79034,0
THB Gran Playa,gc6sp80,181739,PMIGRAP,72431,0
THB Guya Playa,32aq29c,186609,PMIGUYA,82950,0
THB Ibiza Mar,vkr0h89,152218,IBZIMAR,97703,0
THB Los Molinos,bamw56i,152249,IBZMOLI,97549,0
THB Sa Coma Platja,ktbc5f7,187452,PMICOMA,82143,0
THB Torrequebrada,c56qih1,138645,HAGPTHBT,61126,238614
The Address Dubai Mall,gjw6vL6,121961,HDXBADDR,26242,1599623
The Albatroz Seafront Hotel - Cascais,mqvp7j1,11408,HLISALBA  ,15359,197713
The Away Inn,pi6kv30,109198,HFLLAWAY,15235,1127901
The Cadogan,7ta80fh,121332,HLONCADO,18000,0
The Cha Am Methavalai,gafyL3z,9722,BKKMETA,4716,454947
The Cliff Bay Resort,opcevq4,9724,FNCCLIF      ,9369,229301
The Cumberland,bLLp9xh,118901,   HLONTCUM  ,9083,0
The Danna Langkawi,c959ndq,182427,HLGKDANN,73984,0
The Eliot Hotel,,197677,HBOSELIO,99028,0
The Emerald Cove Koh Chang,49fht6n,11432,HTDXAMER,89415,503475
The Enclave Suites,06h0q1p,11284,HORLENCL,15451,1439064
THE FERGUS Resort,k4iia5b,189043,PMIMARE,86995,0
The George,rk5r10j,123711,MLAGEOR,35743,1719218
The George Edinburgh,bc7bh19,138655,HEDIGEOR,59227,209107
The Goring,f4qr5n4,139369,HLONGORI,60781,0
The Grand Hotel,deq5Ljs,10622,HRGHURU      ,4662,0
The Grosvenor,nLiLrax,139758,HLONGRON,61139,0
The Haven Seminyak,qx7eei4,125275,HDPSHAVE,38191,1450614
The Kala Samui,myi7u0b,128210,HUSMKALA,41335,1055088
The Kent,hhvbqcv,120048,HMIAKENT,15434,111904
The Kingsley By Thistle,j7frhq9,122822,HLONTIKI,28362,0
The Leaf Oceanside by Katathani,bgsimyu,184732,HKTLEAF,80281,0
The Level At Meliá Villaitana,2nru8th,183649,HALCLEVE,75245,0
The Marmara Bodrum,xh1k9z5,157974,BJVMARM,71211,0
The Marmara Pera,d0x9quk,16230,HISTMAPE,61128,530256
The May Fair Hotel,0dLL81n,186537,HLONMAYF,79663,0
The Merrion Hotel,amase2r,138639,HDUBMERR,59211,208232
The Mill,t50tLpk,9728,AUAMILL      ,40036,148738
The Mirage,8o9ps8g,191370,HLASMIRA,91165,0
The Montien,dderkxr,10391,BKKMONT      ,4704,301388
The O Hotel & Spa,y8tc1yz,124609,GOITHEO,38311,1629283
The Old Phuket Karon Beach,zx1bsyj,118060,HHKTOLDP,90834,0
The Olive Press,vhx5a8d,9734,MJTOLIV      ,9251,316864
The Orchid,1q8dzrd,9736,HKTORCH      ,37948,2090915
The Palms,dnLvgye,124374,HCMBPALM,58992,777127
The Palms,,181611,HZNZPALS,76246,0
The Park Lane Hotel,sxgtmzk,138047,HLONPALA,58122,0
The Peak Hotel,5onzetb,10251,HISTYENI,9562,1421451
The Rathbone Hotel,4pjkd9w,120631,HLONRATH,18003,0
The Red Hotel by Ibiza Feeling,7hz4y43,186445,IBZREDH,97704,0
The Reef Cocobeach Resort,Lzx3xuc,13061,CUNCOCO,26109,282535
The Residence,kkdrdoh,109498,FNCRESI,9370,312551
The Residence,fgx1je1,193095,SPURESI,96704,0
The Ring,10brc3e,138746,HVIERING,59274,777415
The Ritz,rtuh3a9,12658,HLONRITZ  ,58133,0
The Ritz Carlton Abama,dub1jaw,107624,TFSABAM,8927,585324
The Roxy Hotel,Ldi1cps,140303,HNYCTRIB,62049,208455
The Royal,o4qfpyh,9097,CUNROYA      ,4327,0
The Royal Horseguards,2rphzoL,118891,HLONTHER,9084,0
The Sarann,myi7u0b,117774,HUSMSARA,18114,1132380
The Shore At Katathani,6xv8r68,123564,HKTSHOR,33227,1739625
The Temple Bar,qnbqjd6,12660,HDUBTEMP  ,9311,214554
The Umi Hotel,xcgxd4b,108268,HLONWEST,58134,0
The Washington Mayfair Hotel,mb24nve,121935,HLONWASH,26209,0
The Waters Khao Lak by Katathani,whd0wrj,187475,HKTWATE,89348,0
The Verandah,bwty8vg,9747,HKTVARA      ,19663,1159657
The Westin Dubai Mina Seyahi,b17y516,121963,HDXBWEDU,26241,1008503
The Westin Excelsior,8yzyhaf,138259,HROMWEEX,58173,203080
Theodorou Beach,hi96rz4,143216,KGSDORO,71193,0
Theofilos Superior Hotel,8j599ag,181789,MJTTHEO,72335,0
Theo's Village,adxugLs,9754,CHQTHEO      ,71561,1860316
Thistle City Barbican,qibjqag,118867,HLONCIBA,17995,0
Thistle Kensington Gardens,ozov6z6,118899,HLONTHKE,9072,0
Thymis Home,ggr3xgg,118572,JSITHYM,67777,1161566
Tiara beach,iu5r30o,139230,BOJTIAR,99529,615300
Timber House,i2b5arn,16235,KBVTIMB,8983,1214573
Timoleon,36wnbpj,108794,KVATIMO,79625,0
Tivoli Lisboa,r6pi63r,12684,HLISTIVO  ,9350,207174
Torre del Mar,8cah0c7,186526,IBZTORM,97649,0
Torre Playa,saaks3k,9819,PMITORP      ,9505,2520837
Tottenham - Bournemouth,,193443,HXLTBOUR,90215,0
Tottenham - Watford,,193445,HXLTWATF,90216,0
Touring,b81j4rL,10975,PARRING      ,9113,275107
Tradewinds Apartment Hotel,,136738,HMIATRAD,42954,2018758
Trevi,3e3o6t2,118247,HROMTREV,9334,0
Trevi Collection,6ndap95,125755,HROMTREC,38822,1940945
Tritone,3j2mkcu,15974,HROMTRIT,41628,203134
Tropic,ku7zhsz,10349,AYTTROP      ,28042,1134146
Tropical,vv29euv,123769,TFSTROP,35959,0
Tropical Attitude,f317cb1,7551,MRULETR      ,18068,316726
Tropical Princess Beach Resort & Spa,wt2hrpq,191559,PUJTRIP,90391,0
Tryp Alameda,2jeddg1,183760,HAGPTRAL,74891,0
Tryp Alicante Gran Sol,fgf0gpo,183933,HALCTRGS,75201,0
TRYP Barcelona Apolo Hotel,km5vrr9,101004,HBCNTRAP,9390,231502
TRYP Barcelona Condal Mar Hotel,vcdzodv,124451,HBCNVICO,38553,530096
Tryp Bellver,j5jks4f,9851,PMISOLB      ,87000,284374
Tryp by Wyndham Times Square South,577of5b,173373,HNYCTRYP,71406,0
Tryp Ciudad De Alicante,pcg28iL,183641,HALCTRCI,74954,0
Tryp Habana Libre,bpqmukr,109119,VRAHALI,88341,151399
TRYP Madrid Atocha Hotel,i8icm1j,124445,HMADTRAT,38993,255206
TRYP Madrid Cibeles Hotel,wkfgm11,124447,HMADTRYC,38990,228472
TRYP Madrid Gran Via Hotel,5ej1ih5,16200,HMADTRGR,9395,228597
TRYP Madrid Plaza España,nzavg2g,16202,HMADMENF,9396,228630
Tryp Palma Bosque,bj61w9q,10987,PMIBOSQ      ,9482,231684
Tuna Apart Otel,d63evvd,123196,AYTTUNA,73946,0
Turim Av.Liberdade Hotel,aun4n6s,139100,HLISAVLI,59022,2145816
Turim Lisboa Hotel,edtgitm,138756,HLISTURI,58736,0
Tuvana Hotel,6vpqaur,9868,AYTTUVA,14305,296187
Tween Waters Inn,h1qr6n4,139760,HFMYTWEE,61417,242351
Twinpalms Phuket,n2jkvwg,193728,HHKTTWIN,90857,0
Univers,tzdxsx3,128413,HNCEUNIV,43198,0
Universo,wjL9L5b,138228,HROMUNIV,58174,203093
Universo,d01v9ua,141320,HFLRUNIV,64958,530008
Ushuaïa Ibiza Club Hotel,w0g8m6n,154587,IBZUSHU,97650,0
Uvala,vi0r6wp,142093,HDBVUVAL,66260,584274
Vagia Mare,mwvkump,148009,CHQMARE,71152,0
Walhalla,0cyLc01,182059,LPAWLLA,74769,0
Walkiria,b62z6sg,10202,LPAWALK      ,70455,1762791
Valtos Ionion,59qLr6d,142886,PVKVAIO,67400,0
Vanity Golf,bone11s,11001,PMIGOLF      ,9435,565597
Vanity Suite,r9usqzo,10172,PMISUIT      ,9453,1219897
Washington Hilton,qa00uuy,12724,HWASHIWA  ,15394,84137
Washington Square,ddaj4aw,138902,HNYCWASI,60776,93382
Waterman Supetrus Resort,t8vyx3y,194450,SPUCPX1,96466,0
Waterworld Makadi Beach,dtbbtgk,190805,HRGWAMA,89229,0
Vecchio,h5k9ogq,9931,HERVECC,9247,625988
Vello D´Oro,9upmqye,183305,HCTAVELL,74759,0
Vendome ,z0dfioy,109052,HNCEVEND,9092,197208
Venera,wyayisn,126265,BOJVENE,99531,1907661
Verdanza Hotel,dhk4hhw,194114,HSJUVERD,95789,0
Veril Playa,22tct4s,9960,LPAVEPL      ,70451,583706
Vernet,i5nmznf,121171,HPARVERN,17921,0
West End,mvx0rca,10213,HNCEWEEN,9093,197184
Westin Bonaventure - Downtown,3vtq7fr,12732,HLAXWEST  ,15408,77874
Westin Dawn Beach Resort,y2pmdm4,137257,SXMWEDA,55700,0
Westin Dragonara,rbqi2k5,139319,HMLAWEST,60885,231311
Westminster,ni7xw44,10217,HNCEWEMI,17923,197852
Whala! Bávaro,x4x2a3r,141728,PUJWABA,97164,325042
White,09awi6z,10221,HROMWHIT,9335,0
White Lagoon Beach,Ly5m7cn,182217,VARLAGO,73880,0
Vicky,0k30vf2,102238,MJTVICY,15331,0
Victoria,y3f0006,123695,MLAVICT,35747,0
Victoria Princess,buazLec,123084,AYTVICT,85610,576675
Victory,,138950,HSTOVICT,90345,207024
VIK Gran Hotel Costa del Sol,246857g,108762,HAGPGRAN,58263,487084
Vik Hotel Arena Blanca,k2gni78,136849,PUJVIKA,55853,279809
Vila Goesa,0o9euzc,10036,GOIGOES      ,60933,0
Vila Josip Jukic,8sqp4a1,143538,SPUJOSI,96160,0
Vila Vicencia,cnenq6e,9988,FNCVICE      ,9373,315623
Villa Alexis,xahd5de,9992,JSIALEX      ,9161,1471413
Villa Ambasador,cdLpn33,121233,PUYVILL,76080,0
Villa Apollo,uLkwLzx,123020,PVKAPOL,61132,3266035
Villa Aspro,g0c7jub,10002,HERASPR      ,9210,659925
Villa Bianca Resort,cwLn52e,183311,HCTAVIBI,74818,0
Villa Cortés,yqrtmnw,13209,TFSVICO,19609,255203
Villa del Mar,uu6Ljpd,10020,LPAVILM      ,8783,1195353
Villa Diodoro Hotel,ct78cbz,141726,HCTAVIDI,66016,202749
Villa Doris,zzaacLv,142927,SPUDORI,96155,0
Villa Giorgos,qtve4Le,125820,CHQVILL,80483,0
Villa Juric,d54y6bn,142966,SPUJURI,96156,0
Villa Maria,gkLrdw1,118964,KGSVILM,15306,3479001
Villa Maria,kv55nor,138614,HNAPMARI,59293,0
Villa Moonflower,c1o91i2,10064,AYTMOON      ,9543,0
Villa Nina,4xaz2dk,10074,JSIVNIN      ,9162,0
Villa Perivoli,sLz74iw,10078,PVKPERI      ,61135,0
Villa Rivoli,,137228,HNCEVIRI,55041,0
Villa Sonata,h0tf6rq,10090,AYTVSON      ,67561,3153599
Villa Sunflower 1,0uprap8,101369,AYTSUFF,9544,0
Villa Sunflower 2,L7cbuo9,10335,AYTSUNF      ,72791,0
Villa Swiss,o1cf61m,10092,SPUSWIS      ,81672,0
Villafranca,iftqjhc,119525,HROMVIFR,9336,203129
Vincci Posada Del Patio,3azfk68,183758,HAGPVINC,74967,0
Windsor Hotel,hm2b6mw,10225,FNCWIND      ,9374,254084
Vip Executive Diplomatico,71oxtj3,138856,HLISVIPD,59307,0
Vip Executive Villa Rica,Luwmg9d,138858,HLISVIPR,59308,248988
Virginia Hotel,p31q01n,181775,RHOVIRI,83600,0
Virginia II,fce8yzy,10157,TFSVIRG      ,8938,0
Vista Amadores,Lv02pam,194464,LPAVIAM,96669,0
Vista Sol,m551cyk,194829,PUJVIST,97173,0
Vista Sol,uku0c3j,11048,PMIVIST      ,9468,1166704
Vistaflor,a0tziyr,10168,LPAVIFO      ,56850,286873
Vistalmar,,195154,LPAVMAR,98780,0
Vistamar,c1w18jp,10170,LPAVIST      ,8882,0
Viva Bahia,n4wf7p7,10984,PMIBAHI      ,9436,272765
Viva Cala Mesquida Resort,1w4p8r7,10178,PMIMESQ      ,9454,296324
Viva Can Picafort,ifxv6p7,186603,PMIVICA,82162,0
Viva Mallorca,hjaxw2v,10176,PMIVIMA,34124,577777
Viva Mare,34w0xwa,139355,MJTALKA,61324,1729448
Viva Rey Don Jaime,4nk5w25,184849,PMIREYD,79068,0
Viva Sunrise,ygky5mL,11041,PMISUNR      ,9437,296325
Viva Tropic,ktui6ah,11045,PMITROP      ,9438,316297
Viva Wyndham Dominicus Beach,x242buv,124822,PUJDOBE,37370,149454
Viva Wyndham Dominicus Palace,fs1crqo,124818,PUJDOPA,37374,277640
Viva Wyndham Maya,ndpm38q,188591,CUNWYND,83432,0
Viva Zafiro Alcudia,mwtv6ic,186405,PMIZAFI,83553,0
Wolcott Hotel,qk3LiqL,138916,HNYCWOLC,60774,93333
Vontzos,,194968,JSIVONT,97438,0
Worldquest Resort,ykz0qbu,122191,HORLWORL,62052,1093450
Voulas Studios,zk42dj1,10189,MJTVOUL      ,9252,3165038
Wyndham Berlin Excelsior,78xa51L,138360,HBEREXCE,58207,199407
Wyndham New Yorker Hotel,khxbhzf,102567,HNYCNEWY,62079,122005
Wyndham Orlando Resort International Drive,41on51e,12752,HORLWYOR  ,15452,112099
Yasmin,avkhk7r,119636,HPRGYASM,9523,0
Yiannis Kanalis,ahvfckb,14369,PVKKANA,16090,0
Yiorgos,qrm0iqv,123639,KGSYIOR,34293,253526
Zaja Apartment,913yar8,14744,SPUZAJA,81635,3680802
Zephyr Hotel,8usai1c,12374,HSFORADI  ,15416,81222
Zilwa Attitude,dmivw6x,183655,MRUZILW,77741,0
Zuri White Sands Resort,c3L2ne0,101443,GOIRADD,63672,1519185
